filename,class,wikimedia_title,source_url,image_url,license,artist,width,height,category
emergency_0053.jpg,emergency,File:MK AB tests readiness with emergency response exercise (5694364).jpg,https://commons.wikimedia.org/wiki/File:MK_AB_tests_readiness_with_emergency_response_exercise_(5694364).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/MK_AB_tests_readiness_with_emergency_response_exercise_%285694364%29.jpg/960px-MK_AB_tests_readiness_with_emergency_response_exercise_%285694364%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,U.S. Army 105MPAD by Spc. Ethan Valetski,960,640,Ambulances
emergency_0054.jpg,emergency,File:MK AB tests readiness with emergency response exercise (5694367).jpg,https://commons.wikimedia.org/wiki/File:MK_AB_tests_readiness_with_emergency_response_exercise_(5694367).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/MK_AB_tests_readiness_with_emergency_response_exercise_%285694367%29.jpg/960px-MK_AB_tests_readiness_with_emergency_response_exercise_%285694367%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,U.S. Army 105MPAD by Spc. Ethan Valetski,960,640,Ambulances
emergency_0055.jpg,emergency,File:Medic 32.jpg,https://commons.wikimedia.org/wiki/File:Medic_32.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Medic_32.jpg/960px-Medic_32.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,AgEdLuke,960,870,Ambulances
emergency_0056.jpg,emergency,File:Mobil Ambulans BMI.jpg,https://commons.wikimedia.org/wiki/File:Mobil_Ambulans_BMI.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Mobil_Ambulans_BMI.jpg/960px-Mobil_Ambulans_BMI.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Wildrun,960,638,Ambulances
emergency_0057.jpg,emergency,File:Nok head truck at beginning point of trail at SK Fest 2024 01.jpg,https://commons.wikimedia.org/wiki/File:Nok_head_truck_at_beginning_point_of_trail_at_SK_Fest_2024_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Nok_head_truck_at_beginning_point_of_trail_at_SK_Fest_2024_01.jpg/960px-Nok_head_truck_at_beginning_point_of_trail_at_SK_Fest_2024_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Kambai Akau,960,640,Ambulances
emergency_0058.jpg,emergency,File:North Shore Ambulance on Highway 61 (51243769895).jpg,https://commons.wikimedia.org/wiki/File:North_Shore_Ambulance_on_Highway_61_(51243769895).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/North_Shore_Ambulance_on_Highway_61_%2851243769895%29.jpg/960px-North_Shore_Ambulance_on_Highway_61_%2851243769895%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,Tony Webster,960,631,Ambulances
emergency_0059.jpg,emergency,"File:""THE AMERICAN AMBULANCE IN RUSSIA"" ""527 Fifth Avenue, New York"" Russian language from, - 111-SC-4462 - NARA - 55170230 (cropped).jpg","https://commons.wikimedia.org/wiki/File:%22THE_AMERICAN_AMBULANCE_IN_RUSSIA%22_%22527_Fifth_Avenue,_New_York%22_Russian_language_from,_-_111-SC-4462_-_NARA_-_55170230_(cropped).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/%22THE_AMERICAN_AMBULANCE_IN_RUSSIA%22_%22527_Fifth_Avenue%2C_New_York%22_Russian_language_from%2C_-_111-SC-4462_-_NARA_-_55170230_%28cropped%29.jpg/960px-%22THE_AMERICAN_AMBULANCE_IN_RUSSIA%22_%22527_Fifth_Avenue%2C_New_York%22_Russian_language_from%2C_-_111-SC-4462_-_NARA_-_55170230_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,Unknown authorUnknown author or not provided,960,1529,Ambulances
emergency_0060.jpg,emergency,File:Old Indian Ambulance - 01.jpg,https://commons.wikimedia.org/wiki/File:Old_Indian_Ambulance_-_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Old_Indian_Ambulance_-_01.jpg/960px-Old_Indian_Ambulance_-_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,Oleg Yunakov,960,720,Ambulances
emergency_0061.jpg,emergency,File:Old Indian Ambulance - 02.jpg,https://commons.wikimedia.org/wiki/File:Old_Indian_Ambulance_-_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Old_Indian_Ambulance_-_02.jpg/960px-Old_Indian_Ambulance_-_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,Oleg Yunakov,960,720,Ambulances
emergency_0062.jpg,emergency,File:Old ambulance's interior at Fire Museum.jpg,https://commons.wikimedia.org/wiki/File:Old_ambulance%27s_interior_at_Fire_Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Old_ambulance%27s_interior_at_Fire_Museum.jpg/960px-Old_ambulance%27s_interior_at_Fire_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,Syced,960,723,Ambulances
emergency_0063.jpg,emergency,File:Old ambulance's interior at Fire Museum 2.jpg,https://commons.wikimedia.org/wiki/File:Old_ambulance%27s_interior_at_Fire_Museum_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Old_ambulance%27s_interior_at_Fire_Museum_2.jpg/960px-Old_ambulance%27s_interior_at_Fire_Museum_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,Syced,960,723,Ambulances
emergency_0064.jpg,emergency,File:Parked Ambulance.jpg,https://commons.wikimedia.org/wiki/File:Parked_Ambulance.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Parked_Ambulance.jpg/960px-Parked_Ambulance.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,Beendy234,960,689,Ambulances
emergency_0065.jpg,emergency,"File:Police hospital ambulance in Bhopal, India.jpg","https://commons.wikimedia.org/wiki/File:Police_hospital_ambulance_in_Bhopal,_India.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Police_hospital_ambulance_in_Bhopal%2C_India.jpg/960px-Police_hospital_ambulance_in_Bhopal%2C_India.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Suyash.dwivedi,960,540,Ambulances
emergency_0066.png,emergency,"File:RAMC troops carrying wounded on to a hospital barge at Vaux-sur-Somme, 25 August 1916.png","https://commons.wikimedia.org/wiki/File:RAMC_troops_carrying_wounded_on_to_a_hospital_barge_at_Vaux-sur-Somme,_25_August_1916.png",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/RAMC_troops_carrying_wounded_on_to_a_hospital_barge_at_Vaux-sur-Somme%2C_25_August_1916.png/960px-RAMC_troops_carrying_wounded_on_to_a_hospital_barge_at_Vaux-sur-Somme%2C_25_August_1916.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,John Warwick Brooke,960,1305,Ambulances
emergency_0067.jpg,emergency,File:Renault Master ambulance operated by E-Zora Medical.jpg,https://commons.wikimedia.org/wiki/File:Renault_Master_ambulance_operated_by_E-Zora_Medical.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Renault_Master_ambulance_operated_by_E-Zora_Medical.jpg/960px-Renault_Master_ambulance_operated_by_E-Zora_Medical.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Oleg Yunakov,960,720,Ambulances
emergency_0068.jpg,emergency,File:Renault Master emergency ambulance operated by ETOIRA Medical.jpg,https://commons.wikimedia.org/wiki/File:Renault_Master_emergency_ambulance_operated_by_ETOIRA_Medical.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Renault_Master_emergency_ambulance_operated_by_ETOIRA_Medical.jpg/960px-Renault_Master_emergency_ambulance_operated_by_ETOIRA_Medical.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Oleg Yunakov,960,720,Ambulances
emergency_0069.jpg,emergency,File:Royal Naval World War I Hospital barge coming into dock Wellcome L0034464.jpg,https://commons.wikimedia.org/wiki/File:Royal_Naval_World_War_I_Hospital_barge_coming_into_dock_Wellcome_L0034464.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Royal_Naval_World_War_I_Hospital_barge_coming_into_dock_Wellcome_L0034464.jpg/960px-Royal_Naval_World_War_I_Hospital_barge_coming_into_dock_Wellcome_L0034464.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,unknown,960,576,Ambulances
emergency_0070.jpg,emergency,File:Sachal Medical Van.jpg,https://commons.wikimedia.org/wiki/File:Sachal_Medical_Van.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Sachal_Medical_Van.jpg/960px-Sachal_Medical_Van.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Kalyanamkaroti,960,481,Ambulances
emergency_0071.png,emergency,File:Signet FINAL.png,https://commons.wikimedia.org/wiki/File:Signet_FINAL.png,https://upload.wikimedia.org/wikipedia/commons/f/fc/Signet_FINAL.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,CC BY 3.0,Gigaev,700,700,Ambulances
emergency_0072.jpg,emergency,File:StJohnsAmbulance.jpg,https://commons.wikimedia.org/wiki/File:StJohnsAmbulance.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/StJohnsAmbulance.jpg/960px-StJohnsAmbulance.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"Paul Townley from Merseyside, UK",960,499,Ambulances
emergency_0073.jpg,emergency,File:Sunset View - Jordan University Stadium.jpg,https://commons.wikimedia.org/wiki/File:Sunset_View_-_Jordan_University_Stadium.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Sunset_View_-_Jordan_University_Stadium.jpg/960px-Sunset_View_-_Jordan_University_Stadium.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Taha Al-Hayali,960,1280,Ambulances
emergency_0074.jpg,emergency,"File:Survivors of the USS Indianapolis (BUMED 09-7927-4), U.S. Navy BUMED Library and Archives (5833635532).jpg","https://commons.wikimedia.org/wiki/File:Survivors_of_the_USS_Indianapolis_(BUMED_09-7927-4),_U.S._Navy_BUMED_Library_and_Archives_(5833635532).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Survivors_of_the_USS_Indianapolis_%28BUMED_09-7927-4%29%2C_U.S._Navy_BUMED_Library_and_Archives_%285833635532%29.jpg/960px-Survivors_of_the_USS_Indianapolis_%28BUMED_09-7927-4%29%2C_U.S._Navy_BUMED_Library_and_Archives_%285833635532%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,National Museum of  Health and Medicine,960,758,Ambulances
emergency_0075.jpg,emergency,"File:Taylor-Dunn, MERCY AMBULANCE San Diego.jpg","https://commons.wikimedia.org/wiki/File:Taylor-Dunn,_MERCY_AMBULANCE_San_Diego.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Taylor-Dunn%2C_MERCY_AMBULANCE_San_Diego.jpg/960px-Taylor-Dunn%2C_MERCY_AMBULANCE_San_Diego.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,Issac I Navarro,960,720,Ambulances
emergency_0076.jpg,emergency,"File:U.S. Naval Base Hospital, Strathpeffer, Scotland, 1918 (Base Hospital No. 2) - 22-0075-009.jpg","https://commons.wikimedia.org/wiki/File:U.S._Naval_Base_Hospital,_Strathpeffer,_Scotland,_1918_(Base_Hospital_No._2)_-_22-0075-009.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/U.S._Naval_Base_Hospital%2C_Strathpeffer%2C_Scotland%2C_1918_%28Base_Hospital_No._2%29_-_22-0075-009.jpg/960px-U.S._Naval_Base_Hospital%2C_Strathpeffer%2C_Scotland%2C_1918_%28Base_Hospital_No._2%29_-_22-0075-009.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,NavyMedicine,960,613,Ambulances
emergency_0077.jpg,emergency,File:USMC-14423.jpg,https://commons.wikimedia.org/wiki/File:USMC-14423.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/USMC-14423.jpg/960px-USMC-14423.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,unknown,960,626,Ambulances
emergency_0078.jpg,emergency,File:USMC-14573.jpg,https://commons.wikimedia.org/wiki/File:USMC-14573.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/USMC-14573.jpg/960px-USMC-14573.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,unknown,960,626,Ambulances
emergency_0079.jpg,emergency,File:VPSP SFCB.jpg,https://commons.wikimedia.org/wiki/File:VPSP_SFCB.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/VPSP_SFCB.jpg/960px-VPSP_SFCB.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Arthur.pruvost-rivière,960,623,Ambulances
emergency_0080.jpg,emergency,File:Vehículos sanitarios .jpg,https://commons.wikimedia.org/wiki/File:Veh%C3%ADculos_sanitarios_.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Veh%C3%ADculos_sanitarios_.jpg/960px-Veh%C3%ADculos_sanitarios_.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Juanfran112,960,718,Ambulances
emergency_0081.jpg,emergency,File:Машина скорой помощи.jpg,https://commons.wikimedia.org/wiki/File:%D0%9C%D0%B0%D1%88%D0%B8%D0%BD%D0%B0_%D1%81%D0%BA%D0%BE%D1%80%D0%BE%D0%B9_%D0%BF%D0%BE%D0%BC%D0%BE%D1%89%D0%B8.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/%D0%9C%D0%B0%D1%88%D0%B8%D0%BD%D0%B0_%D1%81%D0%BA%D0%BE%D1%80%D0%BE%D0%B9_%D0%BF%D0%BE%D0%BC%D0%BE%D1%89%D0%B8.jpg/960px-%D0%9C%D0%B0%D1%88%D0%B8%D0%BD%D0%B0_%D1%81%D0%BA%D0%BE%D1%80%D0%BE%D0%B9_%D0%BF%D0%BE%D0%BC%D0%BE%D1%89%D0%B8.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,Сергей Михель,960,540,Ambulances
emergency_0082.jpg,emergency,File:2024 Full Scale Exercise - 53880627951.jpg,https://commons.wikimedia.org/wiki/File:2024_Full_Scale_Exercise_-_53880627951.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/2024_Full_Scale_Exercise_-_53880627951.jpg/960px-2024_Full_Scale_Exercise_-_53880627951.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,The Redstone Rocket,960,1235,Fire engines
emergency_0083.jpg,emergency,"File:2025-03-06 12 14 33 Children's ride within the Oxford Valley Mall in Middletown Township, Bucks County, Pennsylvania.jpg","https://commons.wikimedia.org/wiki/File:2025-03-06_12_14_33_Children%27s_ride_within_the_Oxford_Valley_Mall_in_Middletown_Township,_Bucks_County,_Pennsylvania.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/2025-03-06_12_14_33_Children%27s_ride_within_the_Oxford_Valley_Mall_in_Middletown_Township%2C_Bucks_County%2C_Pennsylvania.jpg/960px-2025-03-06_12_14_33_Children%27s_ride_within_the_Oxford_Valley_Mall_in_Middletown_Township%2C_Bucks_County%2C_Pennsylvania.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Famartin,960,720,Fire engines
emergency_0084.jpg,emergency,File:26 0075429 Rohr Collection Image (55330827450).jpg,https://commons.wikimedia.org/wiki/File:26_0075429_Rohr_Collection_Image_(55330827450).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/26_0075429_Rohr_Collection_Image_%2855330827450%29.jpg/960px-26_0075429_Rohr_Collection_Image_%2855330827450%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,San Diego Air &amp; Space Museum Archives,960,561,Fire engines
emergency_0085.jpg,emergency,File:48 Ford.jpg,https://commons.wikimedia.org/wiki/File:48_Ford.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d5/48_Ford.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,CC0,Firemanfour,960,720,Fire engines
emergency_0086.png,emergency,File:48 Ford delivery.png,https://commons.wikimedia.org/wiki/File:48_Ford_delivery.png,https://upload.wikimedia.org/wikipedia/commons/1/18/48_Ford_delivery.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,CC0,Firemanfour,253,218,Fire engines
emergency_0087.jpg,emergency,File:Antiguo Camión de Bomberos A74181920240526.jpg,https://commons.wikimedia.org/wiki/File:Antiguo_Cami%C3%B3n_de_Bomberos_A74181920240526.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Antiguo_Cami%C3%B3n_de_Bomberos_A74181920240526.jpg/960px-Antiguo_Cami%C3%B3n_de_Bomberos_A74181920240526.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,Rjcastillo,960,717,Fire engines
emergency_0088.jpg,emergency,File:Atlanta Falcon members visit MCAS Iwakuni during a Salute the Troops tour hosted by the USO (9826419).jpg,https://commons.wikimedia.org/wiki/File:Atlanta_Falcon_members_visit_MCAS_Iwakuni_during_a_Salute_the_Troops_tour_hosted_by_the_USO_(9826419).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Atlanta_Falcon_members_visit_MCAS_Iwakuni_during_a_Salute_the_Troops_tour_hosted_by_the_USO_%289826419%29.jpg/960px-Atlanta_Falcon_members_visit_MCAS_Iwakuni_during_a_Salute_the_Troops_tour_hosted_by_the_USO_%289826419%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,U.S. Marine Corps photo by Lance Cpl. Maikeyla Reyes,960,1440,Fire engines
emergency_0089.jpg,emergency,File:BFS 14R night.jpg,https://commons.wikimedia.org/wiki/File:BFS_14R_night.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/BFS_14R_night.jpg/960px-BFS_14R_night.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,AlxG95,960,720,Fire engines
emergency_0090.jpg,emergency,File:Beispielaufbau ERHT Feuerwehr.jpg,https://commons.wikimedia.org/wiki/File:Beispielaufbau_ERHT_Feuerwehr.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Beispielaufbau_ERHT_Feuerwehr.jpg/960px-Beispielaufbau_ERHT_Feuerwehr.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Bernie112,960,720,Fire engines
emergency_0091.jpg,emergency,File:Bomberos de La Boca - 1er autobomba.jpg,https://commons.wikimedia.org/wiki/File:Bomberos_de_La_Boca_-_1er_autobomba.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Bomberos_de_La_Boca_-_1er_autobomba.jpg/960px-Bomberos_de_La_Boca_-_1er_autobomba.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,NINASANTPL,960,540,Fire engines
emergency_0092.jpg,emergency,File:Bus tips onto its side-Museumplein-2.jpg,https://commons.wikimedia.org/wiki/File:Bus_tips_onto_its_side-Museumplein-2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Bus_tips_onto_its_side-Museumplein-2.jpg/960px-Bus_tips_onto_its_side-Museumplein-2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Yair Haklai,960,720,Fire engines
emergency_0093.jpg,emergency,File:Croft Castle 2015 045.jpg,https://commons.wikimedia.org/wiki/File:Croft_Castle_2015_045.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Croft_Castle_2015_045.jpg/960px-Croft_Castle_2015_045.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Photograph by Mike Peel (www.mikepeel.net).,960,640,Fire engines
emergency_0094.jpg,emergency,File:Cuartel de Bomberos Voluntarios.jpg,https://commons.wikimedia.org/wiki/File:Cuartel_de_Bomberos_Voluntarios.jpg,https://upload.wikimedia.org/wikipedia/commons/4/42/Cuartel_de_Bomberos_Voluntarios.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,CC BY-SA 3.0,Maxi3767,604,448,Fire engines
emergency_0095.png,emergency,"File:D. 600, Kraftfahrleiter 26 m mit Fahrgestell des mittleren Lastkraftwagen (o).png","https://commons.wikimedia.org/wiki/File:D._600,_Kraftfahrleiter_26_m_mit_Fahrgestell_des_mittleren_Lastkraftwagen_(o).png",https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/D._600%2C_Kraftfahrleiter_26_m_mit_Fahrgestell_des_mittleren_Lastkraftwagen_%28o%29.png/960px-D._600%2C_Kraftfahrleiter_26_m_mit_Fahrgestell_des_mittleren_Lastkraftwagen_%28o%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,Heereswaffenamt,960,528,Fire engines
emergency_0096.png,emergency,"File:D. 600, Kraftfahrspritze (KS 25) mit Fahrgestell des mittleren Lastkraftwagen (o).png","https://commons.wikimedia.org/wiki/File:D._600,_Kraftfahrspritze_(KS_25)_mit_Fahrgestell_des_mittleren_Lastkraftwagen_(o).png",https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/D._600%2C_Kraftfahrspritze_%28KS_25%29_mit_Fahrgestell_des_mittleren_Lastkraftwagen_%28o%29.png/960px-D._600%2C_Kraftfahrspritze_%28KS_25%29_mit_Fahrgestell_des_mittleren_Lastkraftwagen_%28o%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,Heereswaffenamt,960,494,Fire engines
emergency_0097.jpg,emergency,File:Day 350 Cy365 Lights (93205789).jpeg,https://commons.wikimedia.org/wiki/File:Day_350_Cy365_Lights_(93205789).jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Day_350_Cy365_Lights_%2893205789%29.jpeg/960px-Day_350_Cy365_Lights_%2893205789%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,Makia Minich,960,640,Fire engines
emergency_0098.jpg,emergency,File:Depictions of types of fire-engines and different parts ther Wellcome V0039401.jpg,https://commons.wikimedia.org/wiki/File:Depictions_of_types_of_fire-engines_and_different_parts_ther_Wellcome_V0039401.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Depictions_of_types_of_fire-engines_and_different_parts_ther_Wellcome_V0039401.jpg/960px-Depictions_of_types_of_fire-engines_and_different_parts_ther_Wellcome_V0039401.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,unknown,960,775,Fire engines
emergency_0099.jpg,emergency,File:Engine Typing.JPG,https://commons.wikimedia.org/wiki/File:Engine_Typing.JPG,https://upload.wikimedia.org/wikipedia/commons/0/01/Engine_Typing.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Public domain,US GOV,672,277,Fire engines
emergency_0100.jpg,emergency,"File:Fire engines are sophisticated machines, with gauges and dials that control everything from water volume and pressure, which (025eb50c-1dd8-b71b-0bbe-9794a8077ede).jpg","https://commons.wikimedia.org/wiki/File:Fire_engines_are_sophisticated_machines,_with_gauges_and_dials_that_control_everything_from_water_volume_and_pressure,_which_(025eb50c-1dd8-b71b-0bbe-9794a8077ede).jpg",https://upload.wikimedia.org/wikipedia/commons/c/c4/Fire_engines_are_sophisticated_machines%2C_with_gauges_and_dials_that_control_everything_from_water_volume_and_pressure%2C_which_%28025eb50c-1dd8-b71b-0bbe-9794a8077ede%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Public domain,NPS,482,720,Fire engines
emergency_0101.jpg,emergency,File:Fire engines make their way through the parade (53767656261).jpg,https://commons.wikimedia.org/wiki/File:Fire_engines_make_their_way_through_the_parade_(53767656261).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Fire_engines_make_their_way_through_the_parade_%2853767656261%29.jpg/960px-Fire_engines_make_their_way_through_the_parade_%2853767656261%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,BLMUtah,960,641,Fire engines
emergency_0102.jpg,emergency,File:Fire engines make their way through the parade (53767981269).jpg,https://commons.wikimedia.org/wiki/File:Fire_engines_make_their_way_through_the_parade_(53767981269).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Fire_engines_make_their_way_through_the_parade_%2853767981269%29.jpg/960px-Fire_engines_make_their_way_through_the_parade_%2853767981269%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,BLMUtah,960,641,Fire engines
emergency_0103.jpg,emergency,File:Fire wagon on L'île aux Marins.jpg,https://commons.wikimedia.org/wiki/File:Fire_wagon_on_L%27%C3%AEle_aux_Marins.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Fire_wagon_on_L%27%C3%AEle_aux_Marins.jpg/960px-Fire_wagon_on_L%27%C3%AEle_aux_Marins.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Keizers,960,1707,Fire engines
emergency_0104.jpg,emergency,File:Firelite atv skid unit.jpg,https://commons.wikimedia.org/wiki/File:Firelite_atv_skid_unit.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Firelite_atv_skid_unit.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,CC BY 3.0,MRaccine,500,364,Fire engines
emergency_0105.jpg,emergency,File:Foton Grand General fire truck 001.jpg,https://commons.wikimedia.org/wiki/File:Foton_Grand_General_fire_truck_001.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Foton_Grand_General_fire_truck_001.jpg/960px-Foton_Grand_General_fire_truck_001.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,Zoerides,960,720,Fire engines
